Date,County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Last_Update,Latitude,Longitude,New_Death
2020-03-17,Anderson,South Carolina,2,0.0,0,0.0,2020-03-17 21:54 EDT,34.500609999999995,-82.64962,
2020-03-17,Greenville,South Carolina,2,1.0,0,0.0,2020-03-17 21:54 EDT,34.84827,-82.40011,
2020-03-17,Spartanburg,South Carolina,1,0.0,0,0.0,2020-03-17 21:54 EDT,34.94838,-81.93494,
2020-03-17,Fairfield,South Carolina,1,1.0,0,0.0,2020-03-17 21:54 EDT,34.395186200000005,-81.12116929999999,
2020-03-17,Calhoun,South Carolina,1,1.0,0,0.0,2020-03-17 21:54 EDT,33.675959399999996,-80.78363900000001,
2020-03-17,Richland,South Carolina,1,1.0,0,0.0,2020-03-17 21:54 EDT,34.0214529,-80.90134499999999,
2020-03-17,York,South Carolina,1,1.0,0,0.0,2020-03-17 21:54 EDT,34.9747504,-81.18448769999999,
2020-03-17,Jefferson,Alabama,21,4.0,0,0.0,2020-03-17 21:54 EDT,33.554273699999996,-86.8964891,
2020-03-17,Shelby,Alabama,4,1.0,0,0.0,2020-03-17 21:54 EDT,33.113,-86.58361,
2020-03-17,Tuscaloosa,Alabama,3,0.0,0,0.0,2020-03-17 21:54 EDT,33.21042,-87.56625,
2020-03-17,Lee,Alabama,3,2.0,0,0.0,2020-03-17 21:54 EDT,32.601035100000004,-85.3554861,
2020-03-17,Montgomery,Alabama,2,1.0,0,0.0,2020-03-17 21:54 EDT,32.38015,-86.30008000000001,
2020-03-17,Elmore,Alabama,2,1.0,0,0.0,2020-03-17 21:54 EDT,32.54165,-86.31093,
2020-03-17,Limestone,Alabama,1,0.0,0,0.0,2020-03-17 21:54 EDT,34.814892,-86.97728459999999,
2020-03-17,Baldwin,Alabama,1,0.0,0,0.0,2020-03-17 21:54 EDT,30.7358912,-87.72352509999999,
2020-03-17,St. Clair,Alabama,1,1.0,0,0.0,2020-03-17 21:54 EDT,33.653,-86.3377,
2020-03-17,Madison,Alabama,1,1.0,0,0.0,2020-03-17 21:54 EDT,34.763118,-86.5501895,
2020-03-17,Cumberland,Maine,18,5.0,0,0.0,2020-03-17 21:54 EDT,43.790279999999996,-70.24611999999999,
2020-03-17,Androscoggin,Maine,2,1.0,0,0.0,2020-03-17 21:54 EDT,44.1658761,-70.20645859999999,
2020-03-17,Lincoln,Maine,2,0.0,0,0.0,2020-03-17 21:54 EDT,44.07018529999999,-69.543871,
2020-03-17,Konx,Maine,1,0.0,0,0.0,2020-03-17 21:54 EDT,44.1515895,-69.17885,
2020-03-17,Oxford,Maine,1,1.0,0,0.0,2020-03-17 21:54 EDT,44.5000957,-70.7566691,
2020-03-17,York,Maine,1,1.0,0,0.0,2020-03-17 21:54 EDT,43.4785298,-70.7154295,
2020-03-17,Kennebec,Maine,1,1.0,0,0.0,2020-03-17 21:54 EDT,44.409147999999995,-69.76727559999999,
2020-03-17,Washington,District of Columbia,31,14.0,0,0.0,2020-03-17 21:54 EDT,38.890370000000004,-77.03196,
2020-03-17,Marion,Indiana,9,2.0,1,0.1111111,2020-03-17 21:54 EDT,39.7817436,-86.13841490000001,
2020-03-17,Hendricks,Indiana,3,0.0,0,0.0,2020-03-17 21:54 EDT,39.483833000000004,-86.068651,
2020-03-17,Johnson,Indiana,3,0.0,2,0.6666667,2020-03-17 21:54 EDT,39.48998220000001,-86.1016083,
2020-03-17,Howard,Indiana,2,0.0,0,0.0,2020-03-17 21:54 EDT,40.4835961,-86.1168603,
2020-03-17,Franklin,Indiana,2,2.0,0,0.0,2020-03-17 21:54 EDT,39.414871500000004,-85.06025190000001,
2020-03-17,Lake,Indiana,2,2.0,0,0.0,2020-03-17 21:54 EDT,41.4166063,-87.38217399999999,
2020-03-17,Noble,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,41.3985825,-85.41743879999999,
2020-03-17,Adams,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,40.745650700000006,-84.9366342,
2020-03-17,Boone,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,40.0507449,-86.4686988,
2020-03-17,St. Joseph,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,41.6167201,-86.2899112,
2020-03-17,Wells,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,40.729194899999996,-85.221216,
2020-03-17,LaPorte,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,41.6106,-86.72251999999999,
2020-03-17,Hamilton,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,40.0725137,-86.052018,
2020-03-17,Floyd,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,38.318983100000004,-85.9069298,
2020-03-17,Bartholomew,Indiana,1,0.0,0,0.0,2020-03-17 21:54 EDT,39.2059499,-85.8975923,
2020-03-17,Johnson,Iowa,18,3.0,0,0.0,2020-03-17 21:54 EDT,41.67149570000001,-91.5880542,
2020-03-17,Dallas,Iowa,3,2.0,0,0.0,2020-03-17 21:54 EDT,41.68481679999999,-94.039762,
2020-03-17,Allamakee,Iowa,2,0.0,0,0.0,2020-03-17 21:54 EDT,43.285318200000006,-91.3847131,
2020-03-17,Pottawattamie,Iowa,1,0.0,0,0.0,2020-03-17 21:54 EDT,41.3366584,-95.5414196,
2020-03-17,Carroll,Iowa,1,0.0,0,0.0,2020-03-17 21:54 EDT,42.06585,-94.86793,
2020-03-17,Harrison,Iowa,1,0.0,0,0.0,2020-03-17 21:54 EDT,41.683014,-95.815524,
2020-03-17,Polk,Iowa,1,0.0,0,0.0,2020-03-17 21:54 EDT,41.6854116,-93.5734424,
2020-03-17,Adair,Iowa,1,1.0,0,0.0,2020-03-17 21:54 EDT,41.3307435,-94.4709464,
2020-03-17,Black Hawk,Iowa,1,1.0,0,0.0,2020-03-17 21:54 EDT,42.4478,-92.3814,
2020-03-17,Jefferson,Kentucky,8,2.0,0,0.0,2020-03-17 21:54 EDT,38.1858902,-85.6549948,
2020-03-17,Fayette,Kentucky,7,2.0,0,0.0,2020-03-17 21:54 EDT,38.0422722,-84.45868670000002,
2020-03-17,Harrison,Kentucky,6,0.0,0,0.0,2020-03-17 21:54 EDT,38.4417404,-84.3314045,
2020-03-17,Montgomery,Kentucky,2,1.0,0,0.0,2020-03-17 21:54 EDT,38.0334716,-83.91302990000001,
2020-03-17,Nelson,Kentucky,1,0.0,0,0.0,2020-03-17 21:54 EDT,37.8050764,-85.46597159999999,
2020-03-17,Clark,Kentucky,1,0.0,0,0.0,2020-03-17 21:54 EDT,37.9708229,-84.1473359,
2020-03-17,Bourbon,Kentucky,1,0.0,1,1.0,2020-03-17 21:54 EDT,38.2066795,-84.2171359,
2020-03-17,Lyon,Kentucky,1,1.0,0,0.0,2020-03-17 21:54 EDT,37.0261669,-88.07899509999999,
2020-03-17,Rockingham,New Hampshire,14,4.0,0,0.0,2020-03-17 21:54 EDT,43.04954,-70.93216,
2020-03-17,Grafton,New Hampshire,7,2.0,0,0.0,2020-03-17 21:54 EDT,43.56212,-71.95114000000001,
2020-03-17,Hillsborough,New Hampshire,4,3.0,0,0.0,2020-03-17 21:54 EDT,43.1443,-71.93271999999999,
2020-03-17,Carroll,New Hampshire,1,0.0,0,0.0,2020-03-17 21:54 EDT,44.2977,-71.5428,
2020-03-17,Providence,Rhode Island,23,2.0,0,0.0,2020-03-17 21:54 EDT,41.82387,-71.41199,
2020-03-17,Douglas,Nebraska,19,3.0,0,0.0,2020-03-17 21:54 EDT,41.295351600000004,-96.15533409999999,
2020-03-17,Knox,Nebraska,2,1.0,0,0.0,2020-03-17 21:54 EDT,42.631654600000005,-97.89463640000001,
2020-03-17,Cass,Nebraska,1,0.0,0,0.0,2020-03-17 21:54 EDT,40.909757899999995,-96.14136090000001,
2020-03-17,Sarpy,Nebraska,1,1.0,0,0.0,2020-03-17 21:54 EDT,41.1128626,-96.1134336,
2020-03-17,Bernalillo,New Mexico,14,4.0,0,0.0,2020-03-17 21:54 EDT,35.0512846,-106.6703125,
2020-03-17,Santa Fe,New Mexico,4,1.0,0,0.0,2020-03-17 21:54 EDT,35.69168,-105.93796,
2020-03-17,Socorro,New Mexico,2,0.0,0,0.0,2020-03-17 21:54 EDT,34.060140000000004,-106.89187,
2020-03-17,Sandoval,New Mexico,2,0.0,0,0.0,2020-03-17 21:54 EDT,35.6887887,-106.8666133,
2020-03-17,Taos,New Mexico,1,1.0,0,0.0,2020-03-17 21:54 EDT,36.57785629999999,-105.63103570000001,
2020-03-17,Jefferson,Arkansas,3,0.0,0,0.0,2020-03-17 21:54 EDT,34.37911,-92.16608000000001,
2020-03-17,Hinds,Mississippi,6,4.0,0,0.0,2020-03-17 21:54 EDT,32.2667675,-90.4426253,
2020-03-17,Leflore,Mississippi,4,3.0,0,0.0,2020-03-17 21:54 EDT,33.550528,-90.30106540000001,
2020-03-17,Forrest,Mississippi,3,0.0,0,0.0,2020-03-17 21:54 EDT,31.1888395,-89.2578348,
2020-03-17,Pearl River,Mississippi,2,-1.0,0,0.0,2020-03-17 21:54 EDT,30.768543400000002,-89.5897574,
2020-03-17,Copiah,Mississippi,2,0.0,0,0.0,2020-03-17 21:54 EDT,31.869320399999996,-90.4488597,
2020-03-17,Hancock,Mississippi,1,1.0,0,0.0,2020-03-17 21:54 EDT,30.416343800000003,-89.4887981,
2020-03-17,Monroe,Mississippi,1,0.0,0,0.0,2020-03-17 21:54 EDT,33.8922661,-88.4805139,
2020-03-17,Harrison,Mississippi,1,1.0,0,0.0,2020-03-17 21:54 EDT,30.512156400000002,-89.1166843,
2020-03-17,Jackson,Mississippi,1,1.0,0,0.0,2020-03-17 21:54 EDT,30.5432779,-88.6359578,
2020-03-17,Maricopa,Arizona,9,1.0,0,0.0,2020-03-17 21:54 EDT,33.348824699999994,-112.49127879999999,
2020-03-17,Pinal,Arizona,5,0.0,0,0.0,2020-03-17 21:54 EDT,32.9043197,-111.34476470000001,
2020-03-17,Pima,Arizona,4,0.0,0,0.0,2020-03-17 21:54 EDT,32.0972712,-111.78976709999999,
2020-03-17,Graham,Arizona,1,0.0,0,0.0,2020-03-17 21:54 EDT,32.87449,-109.74198,
2020-03-17,Navajo,Arizona,1,1.0,0,0.0,2020-03-17 21:54 EDT,35.3995506,-110.3213878,
2020-03-17,Oklahoma,Oklahoma,6,5.0,0,0.0,2020-03-17 21:54 EDT,35.582684,-97.50859940000001,
2020-03-17,Tulsa,Oklahoma,3,0.0,0,0.0,2020-03-17 21:54 EDT,36.15011,-95.99351999999999,
2020-03-17,Cleveland,Oklahoma,2,0.0,0,0.0,2020-03-17 21:54 EDT,35.2030938,-97.3263907,
2020-03-17,Kay,Oklahoma,2,1.0,0,0.0,2020-03-17 21:54 EDT,36.8180061,-97.14387070000001,
2020-03-17,Out-of-State,Oklahoma,2,2.0,0,0.0,2020-03-17 21:54 EDT,35.567262799999995,-97.28636390000001,
2020-03-17,Jackson,Oklahoma,1,0.0,0,0.0,2020-03-17 21:54 EDT,34.586625399999996,-99.4160473,
2020-03-17,Payne,Oklahoma,1,0.0,0,0.0,2020-03-17 21:54 EDT,36.0773271,-96.9757817,
2020-03-17,Canadian,Oklahoma,1,0.0,0,0.0,2020-03-17 21:54 EDT,35.5425812,-97.98256479999999,
2020-03-17,Pawnee,Oklahoma,1,1.0,0,0.0,2020-03-17 21:54 EDT,36.316907799999996,-96.69931209999999,
2020-03-17,Johnson,Kansas,10,2.0,0,0.0,2020-03-17 21:54 EDT,38.8837729,-94.82222519999999,
2020-03-17,Wyandotte,Kansas,4,3.0,1,0.25,2020-03-17 21:54 EDT,39.1140701,-94.7652427,
2020-03-17,Butler,Kansas,1,0.0,0,0.0,2020-03-17 21:54 EDT,37.7812809,-96.83903079999999,
2020-03-17,Franklin,Kansas,1,0.0,0,0.0,2020-03-17 21:54 EDT,38.5645175,-95.28594050000001,
2020-03-17,Ford,Kansas,1,1.0,0,0.0,2020-03-17 21:54 EDT,37.691713299999996,-99.8879824,
2020-03-17,Douglas,Kansas,1,1.0,0,0.0,2020-03-17 21:54 EDT,38.884629100000005,-95.2925546,
2020-03-17,Chittenden,Vermont,4,0.0,0,0.0,2020-03-17 21:54 EDT,44.4579951,-73.0540497,
2020-03-17,Bennington,Vermont,3,0.0,0,0.0,2020-03-17 21:54 EDT,42.87672,-73.19818000000001,
2020-03-17,Windsor,Vermont,3,0.0,0,0.0,2020-03-17 21:54 EDT,43.48115,-72.38580999999999,
2020-03-17,Washington,Vermont,1,0.0,0,0.0,2020-03-17 21:54 EDT,44.2734456,-72.61485920000001,
2020-03-17,Orange,Vermont,1,0.0,0,0.0,2020-03-17 21:54 EDT,44.148540000000004,-72.40233,
2020-03-17,New Castle,Delaware,15,7.0,0,0.0,2020-03-17 21:54 EDT,39.65977,-75.56394,
2020-03-17,Sussex,Delaware,1,1.0,0,0.0,2020-03-17 21:54 EDT,38.6620172,-75.39879570000001,
2020-03-17,St. Louis,Missouri,4,2.0,0,0.0,2020-03-17 21:54 EDT,38.62775,-90.19955999999999,
2020-03-17,Greene,Missouri,4,1.0,0,0.0,2020-03-17 21:54 EDT,37.2580403,-93.34201850000001,
2020-03-17,Cass,Missouri,2,2.0,0,0.0,2020-03-17 21:54 EDT,38.6469315,-94.3547931,
2020-03-17,Henry,Missouri,1,0.0,0,0.0,2020-03-17 21:54 EDT,38.3884215,-93.79668050000001,
2020-03-17,St. Louis City,Missouri,1,1.0,0,0.0,2020-03-17 21:54 EDT,38.6339918,-90.24789799999999,
2020-03-17,Jackson,Missouri,1,1.0,0,0.0,2020-03-17 21:54 EDT,39.00756989999999,-94.34626920000001,
2020-03-17,Cole,Missouri,1,1.0,0,0.0,2020-03-17 21:54 EDT,38.504769700000004,-92.2802384,
2020-03-17,Boone,Missouri,1,1.0,0,0.0,2020-03-17 21:54 EDT,38.991744,-92.3091673,
2020-03-17,Minnehaha,South Dakota,5,1.0,0,0.0,2020-03-17 21:54 EDT,43.6741776,-96.7914246,
2020-03-17,Pennington,South Dakota,1,0.0,1,1.0,2020-03-17 21:54 EDT,44.003745,-102.82390079999999,
2020-03-17,Beadle,South Dakota,1,0.0,0,0.0,2020-03-17 21:54 EDT,44.4144846,-98.2781099,
2020-03-17,Charles Mix,South Dakota,1,0.0,0,0.0,2020-03-17 21:54 EDT,43.207474600000005,-98.5766704,
2020-03-17,Davison,South Dakota,1,1.0,0,0.0,2020-03-17 21:54 EDT,43.6747283,-98.14595899999999,
2020-03-17,Bon Homme,South Dakota,1,0.0,0,0.0,2020-03-17 21:54 EDT,42.9933604,-97.8866697,
2020-03-17,McCook,South Dakota,1,0.0,0,0.0,2020-03-17 21:54 EDT,43.6743065,-97.36842159999999,
2020-03-17,Fremont,Wyoming,8,7.0,0,0.0,2020-03-17 21:54 EDT,43.0405186,-108.63049740000001,
2020-03-17,Sheridan,Wyoming,2,1.0,0,0.0,2020-03-17 21:54 EDT,44.79792,-106.95586999999999,
2020-03-17,Laramie,Wyoming,1,1.0,0,0.0,2020-03-17 21:54 EDT,41.3069613,-104.68954980000001,
2020-03-17,Honolulu,Hawaii,6,2.0,0,0.0,2020-03-17 21:54 EDT,21.30493,-157.85788,
2020-03-17,Kauai,Hawaii,2,0.0,0,0.0,2020-03-17 21:54 EDT,22.0825024,-159.7275965,
2020-03-17,Maui,Hawaii,2,1.0,0,0.0,2020-03-17 21:54 EDT,20.859535100000002,-156.5646068,
2020-03-17,Missoula,Montana,3,1.0,0,0.0,2020-03-17 21:54 EDT,46.87278,-113.99625,
2020-03-17,Yellowstone,Montana,2,1.0,0,0.0,2020-03-17 21:54 EDT,45.93711629999999,-108.2743481,
2020-03-17,Gallatin,Montana,1,0.0,0,0.0,2020-03-17 21:54 EDT,45.5404518,-111.17041090000002,
2020-03-17,Silver Bow,Montana,1,0.0,0,0.0,2020-03-17 21:54 EDT,45.99544,-112.65661000000001,
2020-03-17,Broadwater,Montana,1,1.0,0,0.0,2020-03-17 21:54 EDT,46.2694,-111.452,
2020-03-17,Ada,Idaho,3,1.0,0,0.0,2020-03-17 21:54 EDT,43.4510569,-116.2411338,
2020-03-17,Blaine,Idaho,3,2.0,0,0.0,2020-03-17 21:54 EDT,43.4123346,-113.9798058,
2020-03-17,Teton,Idaho,1,0.0,0,0.0,2020-03-17 21:54 EDT,43.75945170000001,-111.2076444,
2020-03-17,Madison,Idaho,1,1.0,0,0.0,2020-03-17 21:54 EDT,43.7841856,-111.6591909,
2020-03-17,Puerto Rico,Puerto Rico,5,0.0,0,0.0,2020-03-17 21:54 EDT,18.2226065,-66.4689534,
2020-03-17,Ward,North Dakota,2,1.0,0,0.0,2020-03-17 21:54 EDT,48.2216809,-101.5418179,
2020-03-17,Cass,North Dakota,1,1.0,0,0.0,2020-03-17 21:54 EDT,46.9329695,-97.2481212,
2020-03-17,Fairbanks North Star,Alaska,2,2.0,0,0.0,2020-03-17 21:54 EDT,64.8085066,-146.56348119999998,
2020-03-17,Anchorage,Alaska,1,0.0,0,0.0,2020-03-17 21:54 EDT,61.217530000000004,-149.85825,
2020-03-17,Unassigned,New York,128,128.0,0,0.0,2020-03-17 21:54 EDT,42.165726,-74.948051,
2020-03-17,Unassigned,Washington,57,-45.0,0,0.0,2020-03-17 21:54 EDT,47.400902,-121.490494,
2020-03-17,Unassigned,New Jersey,17,15.0,0,0.0,2020-03-17 21:54 EDT,40.298904,-74.521011,
2020-03-17,Unknown,Massachusetts,1,-9.0,0,0.0,2020-03-17 21:54 EDT,42.230171,-71.530106,
2020-03-17,Unassigned,Florida,0,-36.0,2,1.0,2020-03-17 21:54 EDT,27.766278999999997,-81.68678299999999,
2020-03-17,Unassigned,Colorado,16,15.0,0,0.0,2020-03-17 21:54 EDT,39.059810999999996,-105.311104,
2020-03-17,Unassigned,Maine,6,6.0,0,0.0,2020-03-17 21:54 EDT,44.693946999999994,-69.381927,
2020-03-17,Unassigned,Arkansas,19,9.0,0,0.0,2020-03-17 21:54 EDT,34.969704,-92.37312299999999,
2020-03-17,Unassigned,Vermont,5,5.0,0,0.0,2020-03-17 21:54 EDT,44.045876,-72.710686,
2020-03-17,Unassigned,Montana,1,0.0,0,0.0,2020-03-17 21:54 EDT,46.921925,-110.454353,
2020-03-17,Unassigned,Guam,3,0.0,0,0.0,2020-03-17 21:54 EDT,13.421129,144.73972,
2020-03-17,Unassigned,US Virgin Islands,2,1.0,0,0.0,2020-03-17 21:54 EDT,17.752625,-64.73541999999999,
2020-03-17,Unassigned,West Virginia,1,1.0,0,0.0,2020-03-17 21:54 EDT,38.491226,-80.954453,
2020-03-17,Ellis,Texas,1,1.0,0,0.0,2020-03-17 21:54 EDT,32.3483929,-96.7946042,
2020-03-17,Washington,Wisconsin,1,1.0,0,0.0,2020-03-17 21:54 EDT,43.3684626,-88.23074629999999,
2020-03-18,New York,New York,1871,1057.0,11,0.0058792,2020-03-18 19:42 EDT,40.71455,-74.00714,
2020-03-18,Westchester,New York,538,158.0,0,0.0,2020-03-18 19:42 EDT,41.163197600000004,-73.7560629,
2020-03-18,Nassau,New York,278,138.0,1,0.0035970999999999998,2020-03-18 19:42 EDT,40.7416523,-73.58899620000001,
2020-03-18,Suffolk,New York,116,19.0,3,0.0258621,2020-03-18 19:42 EDT,40.8773281,-72.85898040000001,
2020-03-18,Albany,New York,36,11.0,0,0.0,2020-03-18 19:42 EDT,42.65155,-73.75520999999999,
2020-03-18,Orange,New York,32,17.0,0,0.0,2020-03-18 19:42 EDT,41.4020682,-74.30559570000001,
2020-03-18,Rockland,New York,31,9.0,1,0.0322581,2020-03-18 19:42 EDT,41.152374,-74.0240103,
2020-03-18,Dutchess,New York,20,4.0,0,0.0,2020-03-18 19:42 EDT,41.7647751,-73.7428168,
2020-03-18,Erie,New York,20,9.0,0,0.0,2020-03-18 19:42 EDT,42.7638212,-78.7322497,
2020-03-18,Monroe,New York,19,5.0,1,0.0526316,2020-03-18 19:42 EDT,43.1460428,-77.69674909999999,
2020-03-18,Saratoga,New York,14,5.0,0,0.0,2020-03-18 19:42 EDT,43.06974,-73.63661,
2020-03-18,Schenectady,New York,14,9.0,0,0.0,2020-03-18 19:42 EDT,42.81238,-73.94122,
2020-03-18,Ulster,New York,9,1.0,0,0.0,2020-03-18 19:42 EDT,41.95986,-73.99033,
2020-03-18,Tompkins,New York,6,3.0,0,0.0,2020-03-18 19:42 EDT,42.449335,-76.4706436,
2020-03-18,Onondaga,New York,6,4.0,0,0.0,2020-03-18 19:42 EDT,43.004870000000004,-76.1836,
2020-03-18,Rensselaer,New York,4,3.0,0,0.0,2020-03-18 19:42 EDT,42.7108626,-73.5097379,
2020-03-18,Putnam,New York,2,0.0,0,0.0,2020-03-18 19:42 EDT,41.426534499999995,-73.7494999,
2020-03-18,Greene,New York,2,0.0,0,0.0,2020-03-18 19:42 EDT,42.27654570000001,-74.12261590000001,
2020-03-18,Montgomery,New York,2,1.0,0,0.0,2020-03-18 19:42 EDT,42.90229179999999,-74.4396009,
2020-03-18,Allegany,New York,2,0.0,0,0.0,2020-03-18 19:42 EDT,42.2573979,-78.02755440000001,
2020-03-18,Oneida,New York,2,1.0,0,0.0,2020-03-18 19:42 EDT,43.243065,-75.425836,
2020-03-18,Delaware,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,42.198043299999995,-74.966352,
2020-03-18,Herkimer,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,43.0259,-74.98433,
2020-03-18,Broome,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,42.160218,-75.8196459,
2020-03-18,Tioga,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,42.06057,-76.34519,
2020-03-18,Ontario,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,42.852889399999995,-77.299811,
2020-03-18,Clinton,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,44.7904,-73.6006,
2020-03-18,Essex,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,44.107557,-73.7912585,
2020-03-18,Sullivan,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,41.7163135,-74.7681108,
2020-03-18,Wyoming,New York,1,0.0,0,0.0,2020-03-18 19:42 EDT,42.7024266,-78.22443259999999,
2020-03-18,Genesee,New York,1,1.0,0,0.0,2020-03-18 19:42 EDT,43.0009402,-78.1936949,
2020-03-18,Warren,New York,1,1.0,0,0.0,2020-03-18 19:42 EDT,43.5592099,-73.8588116,
2020-03-18,Washington,New York,1,1.0,0,0.0,2020-03-18 19:42 EDT,43.312271100000004,-73.4309623,
2020-03-18,Hamilton,New York,1,1.0,0,0.0,2020-03-18 19:42 EDT,43.6613037,-74.49733570000001,
2020-03-18,Chenango,New York,1,1.0,0,0.0,2020-03-18 19:42 EDT,42.493494399999996,-75.61153709999999,
2020-03-18,King,Washington,562,-7.0,56,0.0996441,2020-03-18 19:42 EDT,47.490118100000004,-121.8043324,
2020-03-18,Snohomish,Washington,310,44.0,6,0.019354800000000002,2020-03-18 19:42 EDT,47.9124,-122.09306000000001,
2020-03-18,Pierce,Washington,56,11.0,1,0.0178571,2020-03-18 19:42 EDT,47.0227081,-122.1014408,
2020-03-18,Island,Washington,16,2.0,0,0.0,2020-03-18 19:42 EDT,48.1916094,-122.6650075,
2020-03-18,Skagit,Washington,14,5.0,0,0.0,2020-03-18 19:42 EDT,48.4793302,-121.72808020000001,
2020-03-18,Kitsap,Washington,9,2.0,0,0.0,2020-03-18 19:42 EDT,47.4749622,-122.6085325,
2020-03-18,Grant,Washington,8,1.0,1,0.125,2020-03-18 19:42 EDT,47.1988579,-119.4525987,
2020-03-18,Whatcom,Washington,7,1.0,0,0.0,2020-03-18 19:42 EDT,48.825596999999995,-121.7174182,
2020-03-18,Yakima,Washington,7,2.0,0,0.0,2020-03-18 19:42 EDT,46.60448,-120.50721000000001,
2020-03-18,Thurston,Washington,6,1.0,0,0.0,2020-03-18 19:42 EDT,46.9198058,-122.82986909999998,
2020-03-18,Spokane,Washington,5,1.0,0,0.0,2020-03-18 19:42 EDT,47.65726,-117.41228000000001,
2020-03-18,Jefferson,Washington,4,1.0,0,0.0,2020-03-18 19:42 EDT,47.7481061,-123.6000095,
2020-03-18,Clark,Washington,4,0.0,3,0.75,2020-03-18 19:42 EDT,45.781873299999994,-122.48127849999999,
2020-03-18,Kittitas,Washington,4,1.0,0,0.0,2020-03-18 19:42 EDT,46.98472,-120.41752,
2020-03-18,Chelan,Washington,2,0.0,0,0.0,2020-03-18 19:42 EDT,47.867071700000004,-120.62526770000001,
2020-03-18,Grays Harbor,Washington,1,0.0,0,0.0,2020-03-18 19:42 EDT,47.1505523,-123.7737432,
2020-03-18,Columbia,Washington,1,0.0,0,0.0,2020-03-18 19:42 EDT,46.2975768,-117.90786340000001,
2020-03-18,Lincoln,Washington,1,0.0,0,0.0,2020-03-18 19:42 EDT,47.5730506,-118.4177041,
2020-03-18,Cowlitz,Washington,1,0.0,0,0.0,2020-03-18 19:42 EDT,46.1945405,-122.67832720000001,
2020-03-18,Lewis,Washington,1,0.0,0,0.0,2020-03-18 19:42 EDT,46.577794899999994,-122.39291580000001,
2020-03-18,Klickitat,Washington,1,0.0,0,0.0,2020-03-18 19:42 EDT,45.876409100000004,-120.79203970000002,
2020-03-18,Franklin,Washington,1,1.0,0,0.0,2020-03-18 19:42 EDT,38.553779999999996,-91.00092,
2020-03-18,Mason,Washington,1,1.0,0,0.0,2020-03-18 19:42 EDT,38.61504,-83.80988,
2020-03-18,Los Angeles,California,190,46.0,1,0.0052632,2020-03-18 19:42 EDT,34.053490000000004,-118.24531999999999,
2020-03-18,Santa Clara,California,175,20.0,6,0.034285699999999995,2020-03-18 19:42 EDT,37.35579,-121.95508999999998,
2020-03-18,San Mateo,California,80,16.0,1,0.0125,2020-03-18 19:42 EDT,37.54704,-122.31485,
2020-03-18,San Diego,California,60,0.0,0,0.0,2020-03-18 19:42 EDT,32.71568,-117.16171000000001,
2020-03-18,San Francisco,California,51,8.0,0,0.0,2020-03-18 19:42 EDT,37.777120000000004,-122.41963999999999,
2020-03-18,Sacramento,California,40,0.0,2,0.05,2020-03-18 19:42 EDT,38.579440000000005,-121.49085,
2020-03-18,Contra Costa,California,39,0.0,0,0.0,2020-03-18 19:42 EDT,37.9179373,-121.9259354,
2020-03-18,Alameda,California,30,3.0,0,0.0,2020-03-18 19:42 EDT,37.76683,-122.2453,
2020-03-18,Orange,California,29,0.0,0,0.0,2020-03-18 19:42 EDT,33.78787,-117.85071,
2020-03-18,Riverside,California,16,1.0,3,0.1875,2020-03-18 19:42 EDT,33.98171,-117.37404,
2020-03-18,Marin,California,15,4.0,0,0.0,2020-03-18 19:42 EDT,38.07188729999999,-122.7195348,
2020-03-18,San Joaquin,California,14,1.0,2,0.14285710000000001,2020-03-18 19:42 EDT,37.9347956,-121.2713112,
2020-03-18,Santa Cruz,California,13,0.0,0,0.0,2020-03-18 19:42 EDT,36.97424,-122.03098,
2020-03-18,Ventura,California,10,0.0,0,0.0,2020-03-18 19:42 EDT,34.28082,-119.29231999999999,
2020-03-18,Placer,California,9,4.0,1,0.1111111,2020-03-18 19:42 EDT,39.059135600000005,-120.75363279999999,
2020-03-18,Solano,California,8,1.0,0,0.0,2020-03-18 19:42 EDT,38.277933600000004,-121.9272405,
2020-03-18,Sonoma,California,8,4.0,0,0.0,2020-03-18 19:42 EDT,38.29188,-122.45728000000001,
2020-03-18,San Luis Obispo,California,7,4.0,0,0.0,2020-03-18 19:42 EDT,35.285790000000006,-120.66275,
2020-03-18,Stanislaus,California,5,2.0,0,0.0,2020-03-18 19:42 EDT,37.55932620000001,-120.9976619,
2020-03-18,Yolo,California,4,0.0,0,0.0,2020-03-18 19:42 EDT,38.73431,-121.81278999999999,
